Household_ID;era;renovated;area_m2;huellzahl;b_ground_en12831;live_W_m2;S0;S1;S2;D1;bench;r_S0;r_S1;r_S2;r_D1
727690;1976_1990;True;157.0;2.0087615312910114;0.45694795297366486;56.82099215711124;56.82099215711124;52.63899215711124;52.333788791886334;41.87878879188633;45.0;1.2626887146024721;1.1697553812691386;1.1629730842641408;0.9306397509308073
669010;1976_1990;True;170.0;2.300849943962581;0.44337695751623407;62.95484882321419;62.95484882321419;58.772848823214204;57.42668137986527;46.97168137986527;45.0;1.398996640515871;1.3060633071825378;1.2761484751081171;1.0438151417747836
9889114;pre1975;True;200.0;2.0489720494198638;0.45694795297366486;76.10616148259592;76.10616148259592;71.92416148259592;71.40753691827989;60.95253691827989;60.0;1.268436024709932;1.198736024709932;1.1901256153046649;1.0158756153046649
7984107;pre1975;False;120.0;1.7957055034760026;0.5737494323061776;87.3630728907781;87.3630728907781;83.1810728907781;86.75674395047982;76.30174395047983;60.0;1.4560512148463016;1.3863512148463015;1.445945732507997;1.2716957325079972
721077;1976_1990;True;234.0;1.4988452649040593;0.44337695751623407;46.11275056298524;46.11275056298524;41.930750562985246;40.7425820554277;30.28758205542769;45.0;1.024727790288561;0.9317944569552277;0.9053907123428377;0.6730573790095042
658466;1976_1990;False;162.0;1.95;0.4433593835818529;61.437;61.437;57.25500000000001;56.57531260298223;46.12031260298223;45.0;1.3652666666666666;1.2723333333333335;1.2572291689551607;1.0248958356218274
112120;1976_1990;False;136.0;2.1008718068482377;0.44337695751623407;65.0579233643577;65.0579233643577;60.8759233643577;60.176462251322945;49.721462251322954;45.0;1.4457316303190602;1.3527982969857268;1.3372547166960655;1.1049213833627323
1159664;pre1975;True;152.0;1.9888449629010334;0.4433593835818529;74.302348887031;74.302348887031;70.120348887031;69.27073964075879;58.8157396407588;60.0;1.2383724814505166;1.1686724814505167;1.1545123273459799;0.98026232734598
122887;2001_2010;False;232.0;1.9077251328713714;0.4433593835818529;37.529701594456455;37.529701594456455;33.34770159445646;32.702476421717776;22.247476421717778;32.5;1.1547600490601986;1.0260831259832757;1.0062300437451623;0.6845377360528547
706817;2001_2010;False;168.0;1.8571428571428572;0.44337695751623407;36.922714285714285;36.922714285714285;32.74071428571429;32.13242102931726;21.67742102931726;32.5;1.1360835164835166;1.0074065934065934;0.9886898778251464;0.6669975701328388
748773;1976_1990;False;200.0;2.083080724211159;0.4433593835818529;64.63093738106781;64.63093738106781;60.448937381067815;59.63331250464649;49.17831250464649;45.0;1.436243052912618;1.3433097195792847;1.3251847223254776;1.0928513889921443
877881;1976_1990;False;160.0;2.5105061560776725;0.45694795297366486;74.88914774586415;74.88914774586415;70.70714774586415;68.97782888040237;58.52282888040238;45.0;1.6642032832414255;1.5712699499080922;1.5328406417867193;1.3005073084533862
100119;1976_1990;False;160.0;2.3538149682454623;0.4433593835818529;71.1285592378911;71.1285592378911;66.9465592378911;65.58718444385556;55.132184443855564;45.0;1.5806346497309132;1.4877013163975799;1.4574929876412348;1.2251596543079015
8087988;2001_2010;False;198.0;1.886157007715229;0.5737494323061776;37.27088409258275;37.27088409258275;33.08888409258275;33.90675919581823;23.451759195818234;32.5;1.1467964336179306;1.0181195105410077;1.0432848983328686;0.721592590640561
