Household_ID;n_pre;warm_pre;cold_pre;a_pre;b_pre;hdd_pre;n_post;warm_post;cold_post;a_post;b_post;hdd_post;area_m2;footprint_m2;n_storeys_above;heated_basement;era_raw;era;renovation_count;residents;hp_type;dhw_electric;installed_kw;building_type;visit_date;pv;label_correctly_planned;label_sizing_direction;label_curve_too_high;label_limit_too_high;label_night_setback;label_curve_changed;emitter;storey_sum_m2;storey_reconciles;geometry_complete;n_days;hdd_per_day;deficiency;d_slope;d_slope_pct;lvl_pre;lvl_post;d_level_pct;changed
1111201;375;166;209;37.3075378056928;7.025631863079072;3.717665642512078;491;176;315;44.125523000212304;6.707040204844034;4.3142292718203015;250.0;125.0;1;True;< 1975;pre1975;0;4;air-source;True;13.0;single family house;2022-10-25;True;True;;False;False;False;True;both;250.0;True;True;866;4.055902065133715;6290.299431954394;-0.31859165823503766;-4.5347046990789925;64.69622707263747;70.27221608795267;8.618723637554286;True
1148611;643;286;357;20.400436201504515;4.63552840277698;3.755915049473708;715;334;381;21.735296305967328;3.996999111855584;3.209112141481707;240.0;95.0;3;False;1991 - 95;1991_2000;0;3;ground-source;True;11.6;single family house;2022-03-15;True;True;;True;True;True;False;floor_only;240.0;True;True;1358;3.4680180839256365;2296.806041232276;-0.6385292909213955;-13.774681879607844;38.471557701473444;37.31717830723812;-3.000604766755021;False
1211151;448;195;253;19.30521737168102;3.504968358815124;3.6604172004399587;462;160;302;17.407260496345828;2.5613700160124444;4.716000972457494;245.0;173.0;1;True;< 1975;pre1975;1;4;ground-source;False;9.1;single family house;2022-11-23;True;True;;;False;True;False;both;245.0;True;True;910;4.196328961618092;3696.297600729672;-0.9435983428026797;-26.921736409673866;32.96896906560891;27.392492975562103;-16.914317456968423;False
1678757;680;289;391;11.497312179123517;1.6410214318096794;4.025562830349531;757;319;438;10.95815477856042;1.6821311809303137;3.820009275745218;200.0;100.0;2;False;1976 - 80;1976_1990;1;2;air-source;False;5.2;single family house;2022-01-20;False;True;;True;False;False;True;floor_only;200.0;True;True;1437;3.9172788770889433;1436.0289815648198;0.041109749120634254;2.5051317626790164;17.894662190078122;17.5157668366092;-2.117365220110195;True
2794690;417;141;276;12.764883179825928;2.577123509880373;4.918859208285546;797;340;457;11.77047003374065;2.5896105536506053;3.7380861836961072;140.0;70.0;2;False;1976 - 80;1976_1990;1;6;air-source;False;5.0;single family house;2021-12-22;False;True;;False;True;False;False;floor_only;140.0;True;True;1214;4.143672963971062;1185.8276205014113;0.012487043770232464;0.4845341607555355;22.811529003325845;21.865795288265545;-4.145858503927618;False
4710670;356;137;219;32.528429014669555;4.269505288755653;4.247934640123759;798;331;467;10.533179978448644;5.3350413058092645;4.018836902037703;300.0;150.0;1;True;< 1975;pre1975;0;2;air-source;False;10.0;single family house;2021-11-30;True;True;;True;False;False;True;both;300.0;True;True;1154;4.089511767513124;5230.315141599188;1.0655360170536117;24.95689652522159;49.172647777657325;31.331279195546788;-36.28311548888599;True
5831058;719;308;411;10.261240793515789;3.827122490962276;3.666723095684424;399;157;242;9.142663979956122;3.7092399195980166;4.065453397987723;160.0;100.0;1;True;< 1975;pre1975;1;4;air-source;False;12.0;single family house;2023-01-12;False;True;;False;False;False;False;radiator_only;160.0;True;True;1118;3.8090248762023284;3227.2791912211505;-0.11788257136425928;-3.0801880954330096;25.180876597712675;23.602746938230176;-6.2671752246538155;False
6773102;641;305;336;25.19439721847359;3.0305229009309738;3.3763250016957196;797;340;457;26.138252772177786;2.7146707135517443;3.793470959940356;200.0;100.0;2;False;< 1975;pre1975;2;4;ground-source;False;13.7;single family house;2021-11-29;False;False;;True;True;True;True;radiator_only;200.0;True;True;1438;3.6075248130454938;2647.3255328656824;-0.3158521873792295;-10.4223659647053;37.0085730346231;36.72111194905448;-0.7767418789686477;True
6808461;356;137;219;11.352348531191385;1.314234666247016;4.248086793681811;821;335;486;10.607252733998994;1.4107760111828929;3.950642729792229;207.0;69.0;3;False;> 2010;post2010;0;4;ground-source;False;5.76;single family house;2021-11-29;False;True;;False;False;True;False;floor_only;207.0;True;True;1177;4.04060881878517;-83.5655875630282;0.09654134493587696;7.345822433033555;16.475754596181375;16.107015111046422;-2.2380734246941016;False
6810910;413;114;299;17.4566356139895;3.5902157237739987;5.952542478155596;825;277;548;14.569769185878492;2.9087801638243227;5.723695740008783;160.0;60.0;3;False;1976 - 80;1976_1990;2;2;air-source;False;16.0;single family house;2021-11-17;False;True;;True;False;False;True;both;160.0;True;True;1238;5.8000396033808626;2142.528188237068;-0.681435559949676;-18.980351387725463;31.452715223069664;25.909343704649444;-17.62446096976173;True
6885841;565;261;304;13.11033292341652;1.8733980305247373;3.7485193920738746;723;340;383;12.347790786196144;1.5924056227660945;3.3702058853007797;170.0;75.0;3;False;> 2010;post2010;0;4;air-source;False;7.0;single family house;2021-12-20;False;True;;True;True;False;True;floor_only;170.0;True;True;1288;3.5361586270141325;-93.67949813088171;-0.28099240775864276;-14.999076714089263;20.413578742627564;18.55561716236521;-9.101596558287774;True
7048688;464;145;319;15.567125564292148;1.6436783561799568;4.786424350324838;517;193;324;4.558554409945785;1.600391888672972;4.127623412665041;135.0;45.0;3;False;1986 - 90;1976_1990;2;4;ground-source;False;9.0;single family house;2022-03-24;True;False;oversized;False;False;True;False;floor_only;135.0;True;True;981;4.43922752589047;834.4063934135479;-0.04328646750698484;-2.633512045969026;21.97483331635837;10.797514406490851;-50.86418062405492;False
7069411;564;288;276;15.286217494693942;4.0176130092854345;3.274681519169493;433;166;267;18.159474026586764;3.317407924298378;4.004884459617767;190.0;90.0;2;True;1995 - 00;1991_2000;0;4;air-source;False;12.0;single family house;2022-12-22;False;False;oversized;False;;True;True;floor_only;190.0;True;True;997;3.5918107801665866;888.563074083143;-0.7002050849870565;-17.42838554556537;30.94846061398087;31.092041029960583;0.4639339506109423;True
7086681;579;280;299;17.092820062082538;3.406254674307103;3.359457510450302;817;335;482;16.4498334004288;3.0215454302087816;3.9245340854664468;180.0;90.0;2;False;2000 - 10;2001_2010;0;1;air-source;False;7.5;single family house;2021-12-03;False;True;;False;False;True;True;floor_only;180.0;True;True;1396;3.690164932934679;381.86382496500755;-0.3847092440983215;-11.294200841767026;30.37174680587413;28.229011488145453;-7.055028251829935;True
7211189;718;309;409;27.631478642286787;2.7071589833142347;3.6571479653627224;414;170;244;29.021602417262336;2.8893239334533387;3.9436173247917106;202.0;101.0;2;False;< 1975;pre1975;2;5;air-source;False;10.0;single family house;2023-01-10;False;True;;False;False;;False;floor_only;202.0;True;True;1132;3.761916794694526;2355.4588488332292;0.18216495013910405;6.729008206089504;38.185054126345264;40.28532886167896;5.500253393341774;False
7374981;374;113;261;17.313711073319787;2.829602865955303;6.288793788266294;785;277;508;6.745316024163053;3.368426054354562;5.372074079202438;200.0;100.0;2;False;> 2010;post2010;0;5;air-source;False;10.4;single family house;2022-01-04;True;True;;False;False;False;True;floor_only;200.0;True;True;1159;5.667892173412862;-139.80445840312223;0.5388231883992591;19.042360851488144;28.34462119711624;19.87677185893616;-29.874625168889516;True
7411010;795;306;489;14.520911331067738;2.8411373130464064;4.399049530580622;758;334;424;13.82009426681017;2.1652578653376717;3.4735633436579865;260.0;90.0;3;True;> 2010;post2010;0;4;air-source;False;14.7;single family house;2022-01-31;False;False;oversized;False;False;False;True;floor_only;260.0;True;True;1553;3.947331224278395;-131.31038943439034;-0.6758794477087346;-23.789045485591952;25.59678728760365;22.26112505411801;-13.031566016494098;True
7411491;688;307;381;13.279457812127703;2.0902172562316377;3.5102636712167175;444;171;273;12.51421106156944;2.0487673409528604;4.1627516647081855;180.0;70.0;3;False;1991 - 95;1991_2000;0;4;air-source;False;;single family house;2022-12-11;False;True;;;;False;;floor_only;180.0;True;True;1132;3.7661865237875762;924.9244440745952;-0.04144991527877728;-1.9830433968144319;21.427950651922494;20.501115752164786;-4.325354835902393;
7710511;483;151;332;34.611223518061315;6.740430418582503;4.884799051819845;754;339;415;30.045642498743245;7.011514976528458;3.373219832391497;200.0;90.0;2;True;< 1975;pre1975;1;3;air-source;False;19.6;single family house;2022-02-04;False;True;;True;False;True;True;radiator_only;200.0;True;True;1237;3.9634322519419354;4209.28919034353;0.2710845579459553;4.021769250797544;60.888084853507024;57.37929856345262;-5.762681316872301;True
7771161;438;206;232;48.054221736726845;7.335365331443973;3.206220203825028;449;162;287;41.14077377767082;6.437510029610855;4.4418969691101;240.0;90.0;3;False;< 1975;pre1975;1;3;air-source;False;23.7;single family house;2022-11-26;False;False;oversized;False;True;False;False;radiator_only;240.0;True;True;887;3.8317206182703463;4472.0485452660905;-0.8978553018331183;-12.240089774184087;76.65037445833954;66.23673173419535;-13.58589934848152;False
7984107;475;227;248;22.79677485793514;2.151712594868205;4.236754385964912;237;87;150;19.919416553797788;2.704710722349729;5.1420323488045;120.0;60.0;1;True;< 1975;pre1975;0;2;air-source;False;8.0;single family house;2023-02-14;False;True;;False;False;True;False;both;120.0;True;True;712;4.538089887640449;3303.2557420606104;0.5529981274815237;25.700371360023357;31.18500082837312;30.463447749156252;-2.313782459676498;False
8010411;356;143;213;18.210181025833155;4.270396933878879;4.206204893339847;770;339;431;13.748489729077585;4.464738833943684;3.51395487483531;375.0;150.0;3;False;> 2010;post2010;0;5;air-source;False;19.9;single family house;2021-12-03;False;False;;False;False;False;True;floor_only;375.0;True;True;1126;3.732819001467295;-156.42930509556118;0.19434190006480545;4.550909507334279;34.857875773855774;31.15380600013995;-10.626206248901608;True
8399121;214;88;126;20.975242054931456;1.7845714030146025;5.17936137071651;264;114;150;18.53753333244986;2.0415561334906203;4.616142676767677;168.0;84.0;2;False;2000 - 10;2001_2010;0;4;air-source;True;8.0;single family house;2022-08-09;False;True;;False;False;True;True;floor_only;168.0;True;True;478;4.868294979079498;2335.7860011204175;0.2569847304760178;14.40036134401258;27.932206579175887;26.496325886760257;-5.140591697779124;True
9776611;485;149;336;14.87511078451854;1.8517265344172595;5.101393724787091;761;339;422;16.466748172310623;1.557632694731038;3.474108219543316;180.0;90.0;2;False;> 2010;post2010;0;3;air-source;False;7.0;single family house;2022-01-28;False;True;;True;True;False;True;floor_only;180.0;True;True;1246;4.107521919417498;-94.09560366830874;-0.2940938396862216;-15.882142110080702;22.093872548144958;22.539015934049722;2.0147820846469897;True
9889114;662;310;352;20.10444916805149;4.967356424312776;3.4178597464862737;212;131;81;21.793880413697664;4.611011281059842;1.9575488788624555;200.0;80.0;3;False;< 1975;pre1975;2;4;air-source;False;19.6;single family house;2023-02-09;False;True;;False;False;False;False;radiator_only;200.0;True;True;874;3.063642465094684;2940.288387589183;-0.3563451432529341;-7.173738157962639;39.469167421882474;39.76942448497162;0.7607382742071219;False
9889190;382;138;244;8.881198212736857;1.9341854928152662;4.454074341755824;776;292;484;11.087286169254162;1.932017606702348;4.175765912147019;200.0;80.0;3;True;< 1975;pre1975;2;4;ground-source;False;7.7;single family house;2021-11-19;False;True;;True;True;False;True;radiator_only;200.0;True;True;1158;4.267574046957523;3869.5598832392607;-0.0021678861129181826;-0.11208263741874921;16.421417580868205;18.61905426065055;13.382746458763128;True
